tmdb_id_tmdb,imdb_id,title,original_title,original_language,overview,poster_path,release_date,genres_tmdb_names,runtime,revenue,popularity_tmdb,averageRating,numVotes,primaryTitle,originalTitle,genres,startYear,tmdb_id_imdb,tmdb_id
961484,tt10242388,Last Seen Alive,Last Seen Alive,en,"After Will Spann's wife suddenly vanishes at a gas station, his desperate search to find her leads him down a dark path that forces him to run from authorities and take the law into his own hands.",/qvqyDj34Uivokf4qIvK4bH0m0qF.jpg,2022-05-12,"Action, Thriller",95,5950199,3.4155,5.7,35079,Last Seen Alive,Last Seen Alive,"Action,Crime,Drama",2022.0,961484,961484
986280,tt21027780,Fallen Leaves,Kuolleet lehdet,fi,"In modern-day Helsinki, two lonely souls in search of love meet by chance in a karaoke bar. However, their path to happiness is beset by obstacles – from lost phone numbers to mistaken addresses, alcoholism, and a charming stray dog.",/9ayYOpeqHhxfHHUoyt3kXzznECO.jpg,2023-09-14,"Romance, Comedy, Drama",81,12400000,2.0596,7.3,34921,Fallen Leaves,Kuolleet lehdet,"Comedy,Drama,Romance",2023.0,986280,986280
895006,tt16492678,Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc,鬼滅の刃 鼓屋敷編,ja,"A recap of Kimetsu no Yaiba episodes 11–14, with new footage and special end credits. Tanjiro ventures to the south-southeast where he encounters a cowardly young man named Zenitsu Agatsuma. He is a fellow survivor from Final Selection and his sparrow asks Tanjiro to help keep him in line.",/2yiDQCDj7hlq2SwLojV9xrFkCnr.jpg,2022-09-15,"Animation, Action, Fantasy, Thriller",87,67358,5.1847,8.4,34886,Demon Slayer: Kimetsu no Yaiba - Tsuzumi Mansion Arc,Kimetsu no Yaiba: Tsuzumi Yashiki-hen,"Action,Animation,Fantasy",2021.0,895006,895006
840882,tt14817272,The Weekend Away,The Weekend Away,en,"When her best friend vanishes during a girls' trip to Croatia, Beth races to figure out what happened. But each clue yields another unsettling deception.",/6MS0QEl7UK2gdFFbHfNwuYlsq4H.jpg,2022-03-03,"Thriller, Mystery",90,0,3.1055,5.7,34848,The Weekend Away,The Weekend Away,"Crime,Drama,Mystery",2022.0,840882,840882
509635,tt7711170,Alone,Alone,en,"A recently widowed traveler is kidnapped by a cold blooded killer, only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.",/n9OzZmPMnVrV0cMQ7amX0DtBkQH.jpg,2020-09-10,"Horror, Thriller",98,0,3.3015,6.2,34798,Alone,Alone,"Drama,Mystery,Thriller",2020.0,509635,509635
630004,tt9742794,The Vault,Way Down,en,"Madrid, Spain, 2010. While the whole city follows the national team's successful participation in the World Cup, a group of daring thieves look for a way into one of the most secure and guarded places on the planet.",/kWhXubAiIcHW0xn5GThflqaKZqh.jpg,2021-03-04,"Drama, Action, Thriller",114,8804000,5.2882,6.4,34470,The Vault,Way Down,"Action,Thriller",2021.0,630004,630004
657644,tt7268738,Minnal Murali,മിന്നൽ മുരളി,ml,A tailor gains special powers after being struck by lightning but must take down an unexpected foe if he is to become the superhero his hometown in Kerala needs.,/w3MKmd4KTf5dkJDo3WAhV4K73RN.jpg,2021-12-16,"Action, Comedy, Fantasy",158,0,4.0055,7.8,34448,Minnal Murali,Minnal Murali,"Action,Comedy,Drama",2021.0,657644,657644
695969,tt11027830,Haseen Dillruba,हसीन दिलरुबा,hi,"Under investigation as a suspect in her husband's murder, a wife reveals details of their thorny marriage that seem to only further blur the truth.",/hYzaef514peQVZRWGkM3ZvJPqpJ.jpg,2021-06-30,"Mystery, Thriller, Crime, Romance",136,0,3.3153,6.9,34292,Haseen Dillruba,Haseen Dillruba,"Crime,Drama,Mystery",2021.0,695969,695969
585511,tt7214954,Luck,Luck,en,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",/1HOYvwGFioUFL58UVvDRG6beEDm.jpg,2022-08-05,"Animation, Adventure, Comedy, Fantasy",105,0,13.1535,6.4,34121,Luck,Luck,"Adventure,Animation,Comedy",2022.0,585511,585511
628900,tt10323676,The Contractor,The Contractor,en,"After being involuntarily discharged from the U.S. Special Forces, James Harper decides to support his family by joining a private contracting organization alongside his best friend and under the command of a fellow veteran. Overseas on a covert mission, Harper must evade those trying to kill him while making his way back home.",/rJPGPZ5soaG27MK90oKpioSiJE2.jpg,2022-03-10,"Action, Thriller",103,2122288,5.4839,5.8,34117,The Contractor,The Contractor,"Action,Drama,Thriller",2022.0,628900,628900
605153,tt9851854,Major,మేజర్,te,"This biopic follows the life of Indian Army officer Major Sandeep Unnikrishnan, from his childhood to his heroic actions during the 2008 Mumbai attacks.",/sJOfJuyQVZPwNQ8g21Qv0lojQhC.jpg,2022-06-03,"Action, History, Drama",149,0,3.2965,8.1,33873,Major,Major,"Action,Biography,Drama",2022.0,605153,605153
675327,tt9691136,Shadow in the Cloud,Shadow in the Cloud,en,A WWII pilot traveling with top secret documents on a B-17 Flying Fortress encounters an evil presence on board the flight.,/t7EUMSlfUN3jUSZUJOLURAzJzZs.jpg,2021-01-01,"Horror, Action, War",83,1054290,12.5363,5.0,33822,Shadow in the Cloud,Shadow in the Cloud,"Action,Horror,War",2020.0,675327,675327
638597,tt8521876,YES DAY,YES DAY,en,A mom and dad who usually say no decide to say yes to their kids' wildest requests — with a few ground rules — on a whirlwind day of fun and adventure.,/rejrD9ovTHJbfmpLM0mbEliEPV6.jpg,2021-03-11,"Family, Comedy",86,0,3.0904,5.7,33771,Yes Day,Yes Day,"Comedy,Family",2021.0,638597,638597
603661,tt8718158,The Hating Game,The Hating Game,en,"Resolving to achieve professional success without compromising her ethics, Lucy embarks on a ruthless game of one-upmanship against cold and efficient nemesis Joshua, a rivalry that is complicated by her growing attraction to him.",/prbZxJxGcy07y60eq8lCGMciTYz.jpg,2021-12-09,"Drama, Comedy, Romance",102,0,3.0668,6.2,33751,The Hating Game,The Hating Game,"Comedy,Romance",2021.0,603661,603661
882826,tt15600222,An Action Hero,An Action Hero,hi,"At the age of just 30, Maanav at the peak of his acting career gets caught up in a murder accusation, which turns his own life into an eccentric action thriller as he flees the country, with a vengeful politician hot on his heels.",/92hQUSB4vqkOH97znKLD8YFheZB.jpg,2022-12-02,"Action, Crime, Comedy, Adventure, Thriller",128,0,0.578,7.0,33413,An Action Hero,An Action Hero,"Action,Comedy,Crime",2022.0,882826,882826
1064028,tt24871974,Subservience,Subservience,en,"With his wife out sick, a struggling father brings home a lifelike AI, only to have his self-aware new help want everything her new family has to offer... Like the affection of her owner and she'll kill to get it.",/gBenxR01Uy0Ev9RTIw6dVBPoyQU.jpg,2024-08-15,"Science Fiction, Horror, Thriller",105,262793,7.2681,5.4,33176,Subservience,Subservience,"Sci-Fi,Thriller",2024.0,1064028,1064028
582885,tt9196192,Cuties,Mignonnes,fr,"Amy, an 11-year-old girl, joins a group of dancers named “the cuties” at school, and rapidly grows aware of her burgeoning femininity—upsetting her mother and her values in the process.",/ow3OA6OC0rjgbMVaLn2drwjvqZE.jpg,2020-08-19,Drama,96,692459,2.455,3.6,33171,Cuties,Mignonnes,Drama,2020.0,582885,582885
653349,tt3626476,Vacation Friends,Vacation Friends,en,"When a straight-laced couple that has fun with a rowdy couple on vacation in Mexico return to the States, they discover that the crazy couple they met in Mexico followed them back home and decide to play tricks on them.",/cCyJeTAct07ORPJPHyzxCrVtZzh.jpg,2021-08-27,Comedy,103,0,4.7387,6.3,33158,Vacation Friends,Vacation Friends,"Adventure,Comedy",2021.0,653349,653349
1094138,tt26940324,Jackpot!,Jackpot!,en,"In the near future, a 'Grand Lottery' has been established - the catch: kill the winner before sundown to legally claim their multi-billion dollar jackpot. When Katie Kim mistakenly finds herself with the winning ticket, she reluctantly joins forces with amateur lottery protection agent Noel Cassidy who must get her to sundown in exchange for a piece of her prize.",/7vv0NTaQGOO7M5ZMerp1vMFJsby.jpg,2024-08-13,"Comedy, Action",107,0,7.3111,5.8,33106,Jackpot!,Jackpot!,"Action,Comedy",2024.0,1094138,1094138
673392,tt8960382,Radhe Shyam,రాధే శ్యామ్,te,"Vikramaditya, a world-renowned palmist, believes love does not exist in his stars, until he meets Prerana. But when destiny tries to pull them apart, will love prevail?",/szAa23SWNIgJHsvSRyQrvyFT8ef.jpg,2022-03-10,"Drama, Romance",138,25820598,3.702,5.2,33059,Radhe Shyam,Radhe Shyam,Romance,2022.0,673392,673392
890825,tt14079374,14 Peaks: Nothing Is Impossible,14 Peaks: Nothing Is Impossible,en,"In 2019, Nepalese mountain climber Nirmal “Nims” Purja set out to do the unthinkable by climbing the world’s fourteen highest summits in less than seven months. (The previous record was eight years). He called the effort “Project Possible 14/7” and saw it as a way to inspire others to strive for greater heights in any pursuit. The film follows his team as they seek to defy naysayers and push the limits of human endurance.",/8YS9oRn9rcAyBhYELFbGKk1TpFs.jpg,2021-11-12,Documentary,101,0,1.1875,7.7,32793,14 Peaks: Nothing Is Impossible,14 Peaks: Nothing Is Impossible,"Adventure,Documentary,Sport",2021.0,890825,890825
869626,tt15339456,Marcel the Shell with Shoes On,Marcel the Shell with Shoes On,en,"Marcel is an adorable one-inch-tall shell who ekes out a colorful existence with his grandmother Connie and their pet lint, Alan. Once part of a sprawling community of shells, they now live alone as the sole survivors of a mysterious tragedy. When a documentarian discovers them amongst the clutter of his Airbnb, his resulting short film brings Marcel millions of passionate fans, as well as unprecedented dangers and a new hope at finding his long-lost family.",/jaYmP4Ct8YLnxWAW2oYkUjeXtzm.jpg,2022-06-24,"Animation, Comedy, Drama, Family",90,6909209,2.6873,7.6,32611,Marcel the Shell with Shoes On,Marcel the Shell with Shoes On,"Animation,Comedy,Drama",2021.0,869626,869626
833097,tt14715170,Falling for Christmas,Falling for Christmas,en,"An engaged, spoiled hotel heiress finds herself in the care of a handsome, blue-collar lodge owner and his precocious daughter after getting amnesia in a skiing accident.",/zgtkXLJagDMlW4iXTCojL5guDeu.jpg,2022-11-10,"Romance, Comedy, Family",95,0,5.1311,5.3,32594,Falling for Christmas,Falling for Christmas,"Comedy,Romance",2022.0,833097,833097
602211,tt10310140,Fatman,Fatman,en,"A rowdy, unorthodox Santa Claus is fighting to save his declining business. Meanwhile, Billy, a neglected and precocious 12 year old, hires a hit man to kill Santa after receiving a lump of coal in his stocking.",/4n8QNNdk4BOX9Dslfbz5Dy6j1HK.jpg,2020-10-19,"Drama, Thriller, Action, Fantasy, Crime, Comedy, Science Fiction",100,1651413,3.7093,5.9,32575,Fatman,Fatman,"Action,Adventure,Comedy",2020.0,602211,602211
843847,tt8323668,Jerry & Marge Go Large,Jerry & Marge Go Large,en,"The remarkable true story of how retiree Jerry Selbee discovers a mathematical loophole in the Massachusetts lottery and, with the help of his wife, Marge, wins $27 million dollars and uses the money to revive their small Michigan town.",/bbBGSm1kjgmZ0O3bPUQIbA0xlKQ.jpg,2022-10-20,"Comedy, Drama",96,0,2.9377,6.9,32552,Jerry and Marge Go Large,Jerry & Marge Go Large,"Biography,Comedy,Drama",2022.0,843847,843847
539181,tt9072352,Relic,Relic,en,"When elderly mother Edna inexplicably vanishes, her daughter rushes to the family's decaying home, finding clues of her increasing dementia scattered around the house in her absence.",/3wZ0gxLqsPleneFSTZILmM3BE8Q.jpg,2020-07-03,"Horror, Mystery",89,3238539,1.9983,6.0,32541,Relic,Relic,"Drama,Horror,Mystery",2020.0,539181,539181
672647,tt11080108,The Map of Tiny Perfect Things,The Map of Tiny Perfect Things,en,Two teenagers trapped in an endless time loop set out to find all the tiny things that make that one day perfect.,/6y3ev0rJFbHA1hU22UPmmfzBjrG.jpg,2021-02-12,"Fantasy, Romance",99,0,6.8022,6.8,32387,The Map of Tiny Perfect Things,The Map of Tiny Perfect Things,"Comedy,Fantasy,Romance",2021.0,672647,672647
926676,tt17041964,Navalny,Navalny,en,"Follows the man who survived an assassination attempt by poisoning with a lethal nerve agent in August 2020. During his months-long recovery, he makes shocking discoveries about the attempt on his life and decides to return home.",/49TwWrtOnJjVrMAUvkgrX6WWf11.jpg,2022-04-08,Documentary,98,0,1.9883,7.7,32311,Navalny,Navalny,"Biography,Documentary",2022.0,926676,926676
672208,tt11777738,A Hero,قهرمان,fa,"Rahim is in prison because of a debt he was unable to repay. During a two-day leave, he tries to convince his creditor to withdraw his complaint against the payment of part of the sum. But things don't go as planned. Is he truly a hero?",/5VBPRWW13OJoiLA6suLofnjLKou.jpg,2021-12-15,Drama,127,0,2.6376,7.5,32296,A Hero,Ghahreman,Drama,2021.0,672208,672208
385103,tt3152592,Scoob!,Scoob!,en,"In Scooby-Doo’s greatest adventure yet, see the never-before told story of how lifelong friends Scooby and Shaggy first met and how they joined forces with young detectives Fred, Velma, and Daphne to form the famous Mystery Inc. Now, with hundreds of cases solved, Scooby and the gang face their biggest, toughest mystery ever: an evil plot to unleash the ghost dog Cerberus upon the world. As they race to stop this global “dogpocalypse,” the gang discovers that Scooby has a secret legacy and an epic destiny greater than anyone ever imagined.",/jHo2M1OiH9Re33jYtUQdfzPeUkx.jpg,2020-07-08,"Animation, Comedy, Family, Mystery",93,28600000,8.5554,5.6,32193,Scoob!,Scoob!,"Adventure,Animation,Comedy",2020.0,385103,385103
1102493,tt27196021,Small Things Like These,Small Things Like These,en,"In 1985, while working as a coal merchant to support his family, Bill Furlong discovers disturbing secrets kept by the local convent and uncovers truths of his own; forcing him to confront his past and the complicit silence of a small Irish town controlled by the Catholic Church.",/rdcO38cbWFg002nXg5QYtk7Tz4L.jpg,2024-11-01,"Drama, History",99,12534032,4.9006,6.7,32128,Small Things Like These,Small Things Like These,"Drama,History",2024.0,1102493,1102493
668482,tt3447590,Roald Dahl's Matilda the Musical,Roald Dahl's Matilda the Musical,en,"An extraordinary young girl discovers her superpower and summons the remarkable courage, against all odds, to help others change their stories, whilst also taking charge of her own destiny. Standing up for what's right, she's met with miraculous results.",/ga8R3OiOMMgSvZ4cOj8x7prUNYZ.jpg,2022-11-25,"Family, Comedy, Fantasy",117,37289659,4.5907,7.0,32124,Matilda: The Musical,Matilda: The Musical,"Comedy,Drama,Family",2022.0,668482,668482
884434,tt13130948,Shehzada,शहज़ादा,hi,"Bantu has grown up suffering his father Valmiki’s vitriolic tongue until he discovers that he’s actually an heir to an influential family, who was exchanged at birth. He moves into their mansion to protect them from a criminal drug lord’s attack and helps the family sort their issues.",/rcKbsGBZCwDs1sVXNkGHqEVLzQW.jpg,2023-02-17,"Action, Comedy, Drama, Romance",142,0,4.2237,4.5,32116,Shehzada,Shehzada,"Action,Comedy,Drama",2023.0,884434,884434
1211472,tt28082769,September 5,September 5,en,"During the 1972 Munich Olympics, an American sports broadcasting crew finds itself thrust into covering the hostage crisis involving Israeli athletes.",/3kcQOLwYKGPwyjiynFsvP8vHvRn.jpg,2024-11-07,"Thriller, Drama, History",94,852000,13.0624,7.1,32103,September 5,September 5,"Drama,History,Thriller",2024.0,1211472,1211472
869291,tt12349832,Cuckoo,Cuckoo,en,"After reluctantly moving to the German Alps with her father and his new family, Gretchen discovers that their new town hides sinister secrets, as she's plagued by strange noises and frightening visions of a woman pursuing her.",/4bGP5cnSZbfBJfIidZNSEIKnav7.jpg,2024-02-16,"Horror, Mystery, Thriller",103,6680396,3.4716,5.7,31999,Cuckoo,Cuckoo,"Horror,Mystery,Thriller",2024.0,869291,869291
446893,tt6587640,Trolls World Tour,Trolls World Tour,en,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",/7W0G3YECgDAfnuiHG91r8WqgIOe.jpg,2020-03-11,"Family, Animation, Comedy, Fantasy, Adventure, Music",91,49276818,5.0443,6.1,31923,Trolls World Tour,Trolls World Tour,"Adventure,Animation,Comedy",2020.0,446893,446893
